id;id_pays;pays;annee;valeur;type_valeur;confiance_min;confiance_max;confiance_median;qualite_donnees;fichier_source
730;74;India;2023;;reported_receiving_art;;;;good;art_coverage_by_country_clean.csv
735;75;Indonesia;2023;17.0;estimated_art_coverage_percent;15.0;20.0;17.0;good;art_coverage_by_country_clean.csv
734;75;Indonesia;2023;640000.0;estimated_living_with_hiv;550000.0;750000.0;640000.0;good;art_coverage_by_country_clean.csv
733;75;Indonesia;2023;108000.0;reported_receiving_art;;;;good;art_coverage_by_country_clean.csv
738;76;Iran;2023;20.0;estimated_art_coverage_percent;11.0;39.0;20.0;good;art_coverage_by_country_clean.csv
737;76;Iran;2023;61000.0;estimated_living_with_hiv;34000.0;120000.0;61000.0;good;art_coverage_by_country_clean.csv
736;76;Iran;2023;12400.0;reported_receiving_art;;;;good;art_coverage_by_country_clean.csv
741;77;Ireland;2023;80.0;estimated_art_coverage_percent;69.0;89.0;80.0;good;art_coverage_by_country_clean.csv
740;77;Ireland;2023;7200.0;estimated_living_with_hiv;6200.0;8000.0;7200.0;good;art_coverage_by_country_clean.csv
739;77;Ireland;2023;5700.0;reported_receiving_art;;;;good;art_coverage_by_country_clean.csv
744;78;Israel;2023;;estimated_art_coverage_percent;;;;good;art_coverage_by_country_clean.csv
743;78;Israel;2023;9000.0;estimated_living_with_hiv;8000.0;10000.0;9000.0;good;art_coverage_by_country_clean.csv
742;78;Israel;2023;;reported_receiving_art;;;;good;art_coverage_by_country_clean.csv
747;79;Italy;2023;91.0;estimated_art_coverage_percent;78.0;95.0;91.0;good;art_coverage_by_country_clean.csv
746;79;Italy;2023;130000.0;estimated_living_with_hiv;110000.0;140000.0;130000.0;good;art_coverage_by_country_clean.csv
745;79;Italy;2023;118000.0;reported_receiving_art;;;;good;art_coverage_by_country_clean.csv
750;80;Jamaica;2023;31.0;estimated_art_coverage_percent;27.0;36.0;31.0;good;art_coverage_by_country_clean.csv
749;80;Jamaica;2023;40000.0;estimated_living_with_hiv;35000.0;46000.0;40000.0;good;art_coverage_by_country_clean.csv
748;80;Jamaica;2023;12600.0;reported_receiving_art;;;;good;art_coverage_by_country_clean.csv
753;81;Japan;2023;80.0;estimated_art_coverage_percent;68.0;92.0;80.0;good;art_coverage_by_country_clean.csv
752;81;Japan;2023;30000.0;estimated_living_with_hiv;25000.0;34000.0;30000.0;good;art_coverage_by_country_clean.csv
751;81;Japan;2023;23700.0;reported_receiving_art;;;;good;art_coverage_by_country_clean.csv
756;82;Jordan;2023;84.0;estimated_art_coverage_percent;76.0;95.0;84.0;good;art_coverage_by_country_clean.csv
755;82;Jordan;2023;500.0;estimated_living_with_hiv;500.0;500.0;500.0;good;art_coverage_by_country_clean.csv
754;82;Jordan;2023;310.0;reported_receiving_art;;;;good;art_coverage_by_country_clean.csv
759;83;Kazakhstan;2023;58.0;estimated_art_coverage_percent;54.0;62.0;58.0;good;art_coverage_by_country_clean.csv
758;83;Kazakhstan;2023;26000.0;estimated_living_with_hiv;24000.0;27000.0;26000.0;good;art_coverage_by_country_clean.csv
757;83;Kazakhstan;2023;15000.0;reported_receiving_art;;;;good;art_coverage_by_country_clean.csv
762;84;Kenya;2023;68.0;estimated_art_coverage_percent;58.0;82.0;68.0;good;art_coverage_by_country_clean.csv
761;84;Kenya;2023;1600000.0;estimated_living_with_hiv;1300000.0;1900000.0;1600000.0;good;art_coverage_by_country_clean.csv
760;84;Kenya;2023;1068000.0;reported_receiving_art;;;;good;art_coverage_by_country_clean.csv
765;85;Kuwait;2023;62.0;estimated_art_coverage_percent;55.0;67.0;62.0;good;art_coverage_by_country_clean.csv
