id;id_pays;pays;annee;valeur;type_valeur;confiance_min;confiance_max;confiance_median;qualite_donnees;fichier_source
133;45;DR Congo;2023;11400.0;received_antiretrovirals;;;;good;prevention_of_mother_to_child_transmission_by_country_clean.csv
137;46;Denmark;2023;;needing_antiretrovirals;;;;good;prevention_of_mother_to_child_transmission_by_country_clean.csv
138;46;Denmark;2023;;percentage_received;;;;good;prevention_of_mother_to_child_transmission_by_country_clean.csv
136;46;Denmark;2023;;received_antiretrovirals;;;;good;prevention_of_mother_to_child_transmission_by_country_clean.csv
140;47;Djibouti;2023;500.0;needing_antiretrovirals;200.0;500.0;500.0;good;prevention_of_mother_to_child_transmission_by_country_clean.csv
141;47;Djibouti;2023;30.0;percentage_received;22.0;39.0;30.0;good;prevention_of_mother_to_child_transmission_by_country_clean.csv
139;47;Djibouti;2023;60.0;received_antiretrovirals;;;;good;prevention_of_mother_to_child_transmission_by_country_clean.csv
143;48;Dominican Republic;2023;910.0;needing_antiretrovirals;690.0;1200.0;910.0;good;prevention_of_mother_to_child_transmission_by_country_clean.csv
144;48;Dominican Republic;2023;84.0;percentage_received;64.0;95.0;84.0;good;prevention_of_mother_to_child_transmission_by_country_clean.csv
142;48;Dominican Republic;2023;770.0;received_antiretrovirals;;;;good;prevention_of_mother_to_child_transmission_by_country_clean.csv
146;49;Ecuador;2023;500.0;needing_antiretrovirals;500.0;620.0;500.0;good;prevention_of_mother_to_child_transmission_by_country_clean.csv
147;49;Ecuador;2023;95.0;percentage_received;68.0;95.0;95.0;good;prevention_of_mother_to_child_transmission_by_country_clean.csv
145;49;Ecuador;2023;370.0;received_antiretrovirals;;;;good;prevention_of_mother_to_child_transmission_by_country_clean.csv
149;50;Egypt;2023;500.0;needing_antiretrovirals;500.0;500.0;500.0;good;prevention_of_mother_to_child_transmission_by_country_clean.csv
150;50;Egypt;2023;16.0;percentage_received;15.0;18.0;16.0;good;prevention_of_mother_to_child_transmission_by_country_clean.csv
148;50;Egypt;2023;60.0;received_antiretrovirals;;;;good;prevention_of_mother_to_child_transmission_by_country_clean.csv
152;51;El Salvador;2023;500.0;needing_antiretrovirals;500.0;500.0;500.0;good;prevention_of_mother_to_child_transmission_by_country_clean.csv
153;51;El Salvador;2023;40.0;percentage_received;33.0;46.0;40.0;good;prevention_of_mother_to_child_transmission_by_country_clean.csv
151;51;El Salvador;2023;110.0;received_antiretrovirals;;;;good;prevention_of_mother_to_child_transmission_by_country_clean.csv
155;52;Equatorial Guinea;2023;2600.0;needing_antiretrovirals;1800.0;3500.0;2600.0;good;prevention_of_mother_to_child_transmission_by_country_clean.csv
156;52;Equatorial Guinea;2023;50.0;percentage_received;35.0;68.0;50.0;good;prevention_of_mother_to_child_transmission_by_country_clean.csv
154;52;Equatorial Guinea;2023;1300.0;received_antiretrovirals;;;;good;prevention_of_mother_to_child_transmission_by_country_clean.csv
158;53;Eritrea;2023;500.0;needing_antiretrovirals;500.0;690.0;500.0;good;prevention_of_mother_to_child_transmission_by_country_clean.csv
159;53;Eritrea;2023;48.0;percentage_received;34.0;69.0;48.0;good;prevention_of_mother_to_child_transmission_by_country_clean.csv
157;53;Eritrea;2023;230.0;received_antiretrovirals;;;;good;prevention_of_mother_to_child_transmission_by_country_clean.csv
161;54;Estonia;2023;;needing_antiretrovirals;;;;good;prevention_of_mother_to_child_transmission_by_country_clean.csv
162;54;Estonia;2023;;percentage_received;;;;good;prevention_of_mother_to_child_transmission_by_country_clean.csv
160;54;Estonia;2023;;received_antiretrovirals;;;;good;prevention_of_mother_to_child_transmission_by_country_clean.csv
164;55;Eswatini;2023;11000.0;needing_antiretrovirals;9000.0;12000.0;11000.0;good;prevention_of_mother_to_child_transmission_by_country_clean.csv
165;55;Eswatini;2023;79.0;percentage_received;66.0;89.0;79.0;good;prevention_of_mother_to_child_transmission_by_country_clean.csv
163;55;Eswatini;2023;8600.0;received_antiretrovirals;;;;good;prevention_of_mother_to_child_transmission_by_country_clean.csv
167;56;Ethiopia;2023;20000.0;needing_antiretrovirals;14000.0;28000.0;20000.0;good;prevention_of_mother_to_child_transmission_by_country_clean.csv
168;56;Ethiopia;2023;92.0;percentage_received;63.0;95.0;92.0;good;prevention_of_mother_to_child_transmission_by_country_clean.csv
166;56;Ethiopia;2023;18400.0;received_antiretrovirals;;;;good;prevention_of_mother_to_child_transmission_by_country_clean.csv
170;57;Fiji;2023;;needing_antiretrovirals;;;;good;prevention_of_mother_to_child_transmission_by_country_clean.csv
171;57;Fiji;2023;;percentage_received;;;;good;prevention_of_mother_to_child_transmission_by_country_clean.csv
169;57;Fiji;2023;;received_antiretrovirals;;;;good;prevention_of_mother_to_child_transmission_by_country_clean.csv
173;58;Finland;2023;;needing_antiretrovirals;;;;good;prevention_of_mother_to_child_transmission_by_country_clean.csv
174;58;Finland;2023;;percentage_received;;;;good;prevention_of_mother_to_child_transmission_by_country_clean.csv
172;58;Finland;2023;;received_antiretrovirals;;;;good;prevention_of_mother_to_child_transmission_by_country_clean.csv
176;59;France;2023;1200.0;needing_antiretrovirals;1100.0;1300.0;1200.0;good;prevention_of_mother_to_child_transmission_by_country_clean.csv
177;59;France;2023;;percentage_received;;;;good;prevention_of_mother_to_child_transmission_by_country_clean.csv
175;59;France;2023;;received_antiretrovirals;;;;good;prevention_of_mother_to_child_transmission_by_country_clean.csv
179;60;Gabon;2023;2700.0;needing_antiretrovirals;1900.0;3600.0;2700.0;good;prevention_of_mother_to_child_transmission_by_country_clean.csv
180;60;Gabon;2023;72.0;percentage_received;52.0;95.0;72.0;good;prevention_of_mother_to_child_transmission_by_country_clean.csv
178;60;Gabon;2023;1900.0;received_antiretrovirals;;;;good;prevention_of_mother_to_child_transmission_by_country_clean.csv
182;61;Gambia;2023;1000.0;needing_antiretrovirals;820.0;1300.0;1000.0;good;prevention_of_mother_to_child_transmission_by_country_clean.csv
183;61;Gambia;2023;68.0;percentage_received;54.0;86.0;68.0;good;prevention_of_mother_to_child_transmission_by_country_clean.csv
181;61;Gambia;2023;700.0;received_antiretrovirals;;;;good;prevention_of_mother_to_child_transmission_by_country_clean.csv
185;62;Georgia;2023;;needing_antiretrovirals;;;;good;prevention_of_mother_to_child_transmission_by_country_clean.csv
186;62;Georgia;2023;;percentage_received;;;;good;prevention_of_mother_to_child_transmission_by_country_clean.csv
184;62;Georgia;2023;;received_antiretrovirals;;;;good;prevention_of_mother_to_child_transmission_by_country_clean.csv
188;63;Germany;2023;500.0;needing_antiretrovirals;500.0;500.0;500.0;good;prevention_of_mother_to_child_transmission_by_country_clean.csv
189;63;Germany;2023;;percentage_received;;;;good;prevention_of_mother_to_child_transmission_by_country_clean.csv
187;63;Germany;2023;;received_antiretrovirals;;;;good;prevention_of_mother_to_child_transmission_by_country_clean.csv
191;64;Ghana;2023;16000.0;needing_antiretrovirals;12000.0;21000.0;16000.0;good;prevention_of_mother_to_child_transmission_by_country_clean.csv
192;64;Ghana;2023;79.0;percentage_received;58.0;95.0;79.0;good;prevention_of_mother_to_child_transmission_by_country_clean.csv
190;64;Ghana;2023;13000.0;received_antiretrovirals;;;;good;prevention_of_mother_to_child_transmission_by_country_clean.csv
194;65;Greece;2023;;needing_antiretrovirals;;;;good;prevention_of_mother_to_child_transmission_by_country_clean.csv
195;65;Greece;2023;;percentage_received;;;;good;prevention_of_mother_to_child_transmission_by_country_clean.csv
193;65;Greece;2023;;received_antiretrovirals;;;;good;prevention_of_mother_to_child_transmission_by_country_clean.csv
197;66;Guatemala;2023;790.0;needing_antiretrovirals;720.0;870.0;790.0;good;prevention_of_mother_to_child_transmission_by_country_clean.csv
198;66;Guatemala;2023;34.0;percentage_received;31.0;38.0;34.0;good;prevention_of_mother_to_child_transmission_by_country_clean.csv
196;66;Guatemala;2023;270.0;received_antiretrovirals;;;;good;prevention_of_mother_to_child_transmission_by_country_clean.csv
200;67;Guinea;2023;5100.0;needing_antiretrovirals;3800.0;6600.0;5100.0;good;prevention_of_mother_to_child_transmission_by_country_clean.csv
201;67;Guinea;2023;65.0;percentage_received;48.0;84.0;65.0;good;prevention_of_mother_to_child_transmission_by_country_clean.csv
199;67;Guinea;2023;3300.0;received_antiretrovirals;;;;good;prevention_of_mother_to_child_transmission_by_country_clean.csv
203;68;Guinea-Bissau;2023;2100.0;needing_antiretrovirals;1700.0;2500.0;2100.0;good;prevention_of_mother_to_child_transmission_by_country_clean.csv
204;68;Guinea-Bissau;2023;48.0;percentage_received;38.0;58.0;48.0;good;prevention_of_mother_to_child_transmission_by_country_clean.csv
202;68;Guinea-Bissau;2023;1000.0;received_antiretrovirals;;;;good;prevention_of_mother_to_child_transmission_by_country_clean.csv
206;69;Guyana;2023;200.0;needing_antiretrovirals;200.0;500.0;200.0;good;prevention_of_mother_to_child_transmission_by_country_clean.csv
207;69;Guyana;2023;89.0;percentage_received;67.0;95.0;89.0;good;prevention_of_mother_to_child_transmission_by_country_clean.csv
205;69;Guyana;2023;160.0;received_antiretrovirals;;;;good;prevention_of_mother_to_child_transmission_by_country_clean.csv
209;70;Haiti;2023;5900.0;needing_antiretrovirals;4700.0;6800.0;5900.0;good;prevention_of_mother_to_child_transmission_by_country_clean.csv
210;70;Haiti;2023;83.0;percentage_received;67.0;95.0;83.0;good;prevention_of_mother_to_child_transmission_by_country_clean.csv
208;70;Haiti;2023;4900.0;received_antiretrovirals;;;;good;prevention_of_mother_to_child_transmission_by_country_clean.csv
212;71;Honduras;2023;500.0;needing_antiretrovirals;500.0;500.0;500.0;good;prevention_of_mother_to_child_transmission_by_country_clean.csv
213;71;Honduras;2023;59.0;percentage_received;48.0;72.0;59.0;good;prevention_of_mother_to_child_transmission_by_country_clean.csv
211;71;Honduras;2023;200.0;received_antiretrovirals;;;;good;prevention_of_mother_to_child_transmission_by_country_clean.csv
215;72;Hungary;2023;;needing_antiretrovirals;;;;good;prevention_of_mother_to_child_transmission_by_country_clean.csv
216;72;Hungary;2023;;percentage_received;;;;good;prevention_of_mother_to_child_transmission_by_country_clean.csv
214;72;Hungary;2023;;received_antiretrovirals;;;;good;prevention_of_mother_to_child_transmission_by_country_clean.csv
218;73;Iceland;2023;;needing_antiretrovirals;;;;good;prevention_of_mother_to_child_transmission_by_country_clean.csv
219;73;Iceland;2023;;percentage_received;;;;good;prevention_of_mother_to_child_transmission_by_country_clean.csv
217;73;Iceland;2023;;received_antiretrovirals;;;;good;prevention_of_mother_to_child_transmission_by_country_clean.csv
221;74;India;2023;;needing_antiretrovirals;;;;good;prevention_of_mother_to_child_transmission_by_country_clean.csv
222;74;India;2023;;percentage_received;;;;good;prevention_of_mother_to_child_transmission_by_country_clean.csv
