id;id_pays;pays;region;id_type_statistique;type_statistique;annee;valeur;type_valeur;valeur_texte;confiance_min;confiance_max;confiance_median;qualite_donnees;fichier_source;date_creation
2048;8;Austria;Europe;4;HIV-related Deaths;2000;;count;na                    ;;;;good;no_of_deaths_by_country_clean.csv;2025-06-30 12:28:07
1878;8;Austria;Europe;4;HIV-related Deaths;2010;;count;na                    ;;;;good;no_of_deaths_by_country_clean.csv;2025-06-30 12:28:07
1708;8;Austria;Europe;4;HIV-related Deaths;2018;;count;na                    ;;;;good;no_of_deaths_by_country_clean.csv;2025-06-30 12:28:07
1538;8;Austria;Europe;3;People Living with HIV;2000;;count;na                       ;;;;good;no_of_people_living_with_hiv_by_country_clean.csv;2025-06-30 12:28:07
1368;8;Austria;Europe;3;People Living with HIV;2005;;count;na                       ;;;;good;no_of_people_living_with_hiv_by_country_clean.csv;2025-06-30 12:28:07
1198;8;Austria;Europe;3;People Living with HIV;2010;;count;na                       ;;;;good;no_of_people_living_with_hiv_by_country_clean.csv;2025-06-30 12:28:07
1028;8;Austria;Europe;3;People Living with HIV;2018;;count;na                       ;;;;good;no_of_people_living_with_hiv_by_country_clean.csv;2025-06-30 12:28:07
23;8;Austria;Europe;1;Prevention of Mother-to-Child Transmission;2023;;needing_antiretrovirals;Nodata                  ;;;;good;prevention_of_mother_to_child_transmission_by_country_clean.csv;2025-06-30 12:28:07
24;8;Austria;Europe;1;Prevention of Mother-to-Child Transmission;2023;;percentage_received;Nodata              ;;;;good;prevention_of_mother_to_child_transmission_by_country_clean.csv;2025-06-30 12:28:07
22;8;Austria;Europe;1;Prevention of Mother-to-Child Transmission;2023;;received_antiretrovirals;No data                  ;;;;good;prevention_of_mother_to_child_transmission_by_country_clean.csv;2025-06-30 12:28:07
537;9;Azerbaijan;Europe;2;ART Coverage;2023;;estimated_art_coverage_percent;Nodata                                                  ;;;;good;art_coverage_by_country_clean.csv;2025-06-30 12:28:07
536;9;Azerbaijan;Europe;2;ART Coverage;2023;;estimated_living_with_hiv;Nodata                                     ;;;;good;art_coverage_by_country_clean.csv;2025-06-30 12:28:07
535;9;Azerbaijan;Europe;2;ART Coverage;2023;4400.0;reported_receiving_art;;;;;good;art_coverage_by_country_clean.csv;2025-06-30 12:28:07
2917;9;Azerbaijan;Europe;6;ART Pediatric Coverage;2023;;estimated_children_art_coverage_percent;Nodata                                    ;;;;good;art_pediatric_coverage_by_country_clean.csv;2025-06-30 12:28:07
2916;9;Azerbaijan;Europe;6;ART Pediatric Coverage;2023;;estimated_children_needing_art;Nodata                                                        ;;;;good;art_pediatric_coverage_by_country_clean.csv;2025-06-30 12:28:07
2915;9;Azerbaijan;Europe;6;ART Pediatric Coverage;2023;110.0;reported_children_receiving_art;;;;;good;art_pediatric_coverage_by_country_clean.csv;2025-06-30 12:28:07
2729;9;Azerbaijan;Europe;5;HIV Cases Adults 15-49;2000;;count;na              ;;;;good;no_of_cases_adults_15_to_49_by_country_clean.csv;2025-06-30 12:28:07
2559;9;Azerbaijan;Europe;5;HIV Cases Adults 15-49;2005;;count;na              ;;;;good;no_of_cases_adults_15_to_49_by_country_clean.csv;2025-06-30 12:28:07
2389;9;Azerbaijan;Europe;5;HIV Cases Adults 15-49;2010;;count;na              ;;;;good;no_of_cases_adults_15_to_49_by_country_clean.csv;2025-06-30 12:28:07
2219;9;Azerbaijan;Europe;5;HIV Cases Adults 15-49;2018;;count;na              ;;;;good;no_of_cases_adults_15_to_49_by_country_clean.csv;2025-06-30 12:28:07
2049;9;Azerbaijan;Europe;4;HIV-related Deaths;2000;;count;na                    ;;;;good;no_of_deaths_by_country_clean.csv;2025-06-30 12:28:07
1879;9;Azerbaijan;Europe;4;HIV-related Deaths;2010;;count;na                    ;;;;good;no_of_deaths_by_country_clean.csv;2025-06-30 12:28:07
1709;9;Azerbaijan;Europe;4;HIV-related Deaths;2018;;count;na                    ;;;;good;no_of_deaths_by_country_clean.csv;2025-06-30 12:28:07
1539;9;Azerbaijan;Europe;3;People Living with HIV;2000;;count;na                       ;;;;good;no_of_people_living_with_hiv_by_country_clean.csv;2025-06-30 12:28:07
1369;9;Azerbaijan;Europe;3;People Living with HIV;2005;;count;na                       ;;;;good;no_of_people_living_with_hiv_by_country_clean.csv;2025-06-30 12:28:07
1199;9;Azerbaijan;Europe;3;People Living with HIV;2010;;count;na                       ;;;;good;no_of_people_living_with_hiv_by_country_clean.csv;2025-06-30 12:28:07
1029;9;Azerbaijan;Europe;3;People Living with HIV;2018;;count;na                       ;;;;good;no_of_people_living_with_hiv_by_country_clean.csv;2025-06-30 12:28:07
26;9;Azerbaijan;Europe;1;Prevention of Mother-to-Child Transmission;2023;;needing_antiretrovirals;Nodata                  ;;;;good;prevention_of_mother_to_child_transmission_by_country_clean.csv;2025-06-30 12:28:07
27;9;Azerbaijan;Europe;1;Prevention of Mother-to-Child Transmission;2023;;percentage_received;Nodata              ;;;;good;prevention_of_mother_to_child_transmission_by_country_clean.csv;2025-06-30 12:28:07
25;9;Azerbaijan;Europe;1;Prevention of Mother-to-Child Transmission;2023;;received_antiretrovirals;No data                  ;;;;good;prevention_of_mother_to_child_transmission_by_country_clean.csv;2025-06-30 12:28:07
540;10;Bahamas;Americas;2;ART Coverage;2023;52.0;estimated_art_coverage_percent;;45.0;58.0;52.0;good;art_coverage_by_country_clean.csv;2025-06-30 12:28:07
539;10;Bahamas;Americas;2;ART Coverage;2023;6000.0;estimated_living_with_hiv;;5300.0;6700.0;6000.0;good;art_coverage_by_country_clean.csv;2025-06-30 12:28:07
538;10;Bahamas;Americas;2;ART Coverage;2023;3100.0;reported_receiving_art;;;;;good;art_coverage_by_country_clean.csv;2025-06-30 12:28:07
2920;10;Bahamas;Americas;6;ART Pediatric Coverage;2023;21.0;estimated_children_art_coverage_percent;;18.0;26.0;21.0;good;art_pediatric_coverage_by_country_clean.csv;2025-06-30 12:28:07
2919;10;Bahamas;Americas;6;ART Pediatric Coverage;2023;200.0;estimated_children_needing_art;;200.0;500.0;200.0;good;art_pediatric_coverage_by_country_clean.csv;2025-06-30 12:28:07
2918;10;Bahamas;Americas;6;ART Pediatric Coverage;2023;40.0;reported_children_receiving_art;;;;;good;art_pediatric_coverage_by_country_clean.csv;2025-06-30 12:28:07
2730;10;Bahamas;Americas;5;HIV Cases Adults 15-49;2000;2.6;count;;2.2;3.1;2.6;good;no_of_cases_adults_15_to_49_by_country_clean.csv;2025-06-30 12:28:07
2560;10;Bahamas;Americas;5;HIV Cases Adults 15-49;2005;2.3;count;;1.9;2.7;2.3;good;no_of_cases_adults_15_to_49_by_country_clean.csv;2025-06-30 12:28:07
2390;10;Bahamas;Americas;5;HIV Cases Adults 15-49;2010;2.2;count;;1.9;2.5;2.2;good;no_of_cases_adults_15_to_49_by_country_clean.csv;2025-06-30 12:28:07
2220;10;Bahamas;Americas;5;HIV Cases Adults 15-49;2018;1.8;count;;1.5;1.9;1.8;good;no_of_cases_adults_15_to_49_by_country_clean.csv;2025-06-30 12:28:07
2050;10;Bahamas;Americas;4;HIV-related Deaths;2000;500.0;count;;500.0;500.0;500.0;good;no_of_deaths_by_country_clean.csv;2025-06-30 12:28:07
1880;10;Bahamas;Americas;4;HIV-related Deaths;2010;200.0;count;;200.0;500.0;200.0;good;no_of_deaths_by_country_clean.csv;2025-06-30 12:28:07
1710;10;Bahamas;Americas;4;HIV-related Deaths;2018;200.0;count;;200.0;500.0;200.0;good;no_of_deaths_by_country_clean.csv;2025-06-30 12:28:07
1540;10;Bahamas;Americas;3;People Living with HIV;2000;5100.0;count;;4400.0;5900.0;5100.0;good;no_of_people_living_with_hiv_by_country_clean.csv;2025-06-30 12:28:07
1370;10;Bahamas;Americas;3;People Living with HIV;2005;5100.0;count;;4400.0;6000.0;5100.0;good;no_of_people_living_with_hiv_by_country_clean.csv;2025-06-30 12:28:07
1200;10;Bahamas;Americas;3;People Living with HIV;2010;5800.0;count;;5100.0;6600.0;5800.0;good;no_of_people_living_with_hiv_by_country_clean.csv;2025-06-30 12:28:07
1030;10;Bahamas;Americas;3;People Living with HIV;2018;6000.0;count;;5300.0;6700.0;6000.0;good;no_of_people_living_with_hiv_by_country_clean.csv;2025-06-30 12:28:07
29;10;Bahamas;Americas;1;Prevention of Mother-to-Child Transmission;2023;100.0;needing_antiretrovirals;;100.0;200.0;100.0;good;prevention_of_mother_to_child_transmission_by_country_clean.csv;2025-06-30 12:28:07
30;10;Bahamas;Americas;1;Prevention of Mother-to-Child Transmission;2023;58.0;percentage_received;;51.0;65.0;58.0;good;prevention_of_mother_to_child_transmission_by_country_clean.csv;2025-06-30 12:28:07
28;10;Bahamas;Americas;1;Prevention of Mother-to-Child Transmission;2023;50.0;received_antiretrovirals;;;;;good;prevention_of_mother_to_child_transmission_by_country_clean.csv;2025-06-30 12:28:07
543;11;Bahrain;Eastern Mediterranean;2;ART Coverage;2023;;estimated_art_coverage_percent;Nodata                                                  ;;;;good;art_coverage_by_country_clean.csv;2025-06-30 12:28:07
542;11;Bahrain;Eastern Mediterranean;2;ART Coverage;2023;;estimated_living_with_hiv;Nodata                                     ;;;;good;art_coverage_by_country_clean.csv;2025-06-30 12:28:07
541;11;Bahrain;Eastern Mediterranean;2;ART Coverage;2023;;reported_receiving_art;Nodata                                  ;;;;good;art_coverage_by_country_clean.csv;2025-06-30 12:28:07
2923;11;Bahrain;Eastern Mediterranean;6;ART Pediatric Coverage;2023;;estimated_children_art_coverage_percent;Nodata                                    ;;;;good;art_pediatric_coverage_by_country_clean.csv;2025-06-30 12:28:07
2922;11;Bahrain;Eastern Mediterranean;6;ART Pediatric Coverage;2023;;estimated_children_needing_art;Nodata                                                        ;;;;good;art_pediatric_coverage_by_country_clean.csv;2025-06-30 12:28:07
2921;11;Bahrain;Eastern Mediterranean;6;ART Pediatric Coverage;2023;;reported_children_receiving_art;No data                                   ;;;;good;art_pediatric_coverage_by_country_clean.csv;2025-06-30 12:28:07
2731;11;Bahrain;Eastern Mediterranean;5;HIV Cases Adults 15-49;2000;;count;na              ;;;;good;no_of_cases_adults_15_to_49_by_country_clean.csv;2025-06-30 12:28:07
2561;11;Bahrain;Eastern Mediterranean;5;HIV Cases Adults 15-49;2005;;count;na              ;;;;good;no_of_cases_adults_15_to_49_by_country_clean.csv;2025-06-30 12:28:07
2391;11;Bahrain;Eastern Mediterranean;5;HIV Cases Adults 15-49;2010;;count;na              ;;;;good;no_of_cases_adults_15_to_49_by_country_clean.csv;2025-06-30 12:28:07
2221;11;Bahrain;Eastern Mediterranean;5;HIV Cases Adults 15-49;2018;;count;na              ;;;;good;no_of_cases_adults_15_to_49_by_country_clean.csv;2025-06-30 12:28:07
2051;11;Bahrain;Eastern Mediterranean;4;HIV-related Deaths;2000;;count;na                    ;;;;good;no_of_deaths_by_country_clean.csv;2025-06-30 12:28:07
1881;11;Bahrain;Eastern Mediterranean;4;HIV-related Deaths;2010;;count;na                    ;;;;good;no_of_deaths_by_country_clean.csv;2025-06-30 12:28:07
1711;11;Bahrain;Eastern Mediterranean;4;HIV-related Deaths;2018;;count;na                    ;;;;good;no_of_deaths_by_country_clean.csv;2025-06-30 12:28:07
1541;11;Bahrain;Eastern Mediterranean;3;People Living with HIV;2000;;count;na                       ;;;;good;no_of_people_living_with_hiv_by_country_clean.csv;2025-06-30 12:28:07
1371;11;Bahrain;Eastern Mediterranean;3;People Living with HIV;2005;;count;na                       ;;;;good;no_of_people_living_with_hiv_by_country_clean.csv;2025-06-30 12:28:07
1201;11;Bahrain;Eastern Mediterranean;3;People Living with HIV;2010;;count;na                       ;;;;good;no_of_people_living_with_hiv_by_country_clean.csv;2025-06-30 12:28:07
1031;11;Bahrain;Eastern Mediterranean;3;People Living with HIV;2018;;count;na                       ;;;;good;no_of_people_living_with_hiv_by_country_clean.csv;2025-06-30 12:28:07
32;11;Bahrain;Eastern Mediterranean;1;Prevention of Mother-to-Child Transmission;2023;;needing_antiretrovirals;Nodata                  ;;;;good;prevention_of_mother_to_child_transmission_by_country_clean.csv;2025-06-30 12:28:07
33;11;Bahrain;Eastern Mediterranean;1;Prevention of Mother-to-Child Transmission;2023;;percentage_received;Nodata              ;;;;good;prevention_of_mother_to_child_transmission_by_country_clean.csv;2025-06-30 12:28:07
31;11;Bahrain;Eastern Mediterranean;1;Prevention of Mother-to-Child Transmission;2023;0.0;received_antiretrovirals;;;;;good;prevention_of_mother_to_child_transmission_by_country_clean.csv;2025-06-30 12:28:07
546;12;Bangladesh;South-East Asia;2;ART Coverage;2023;22.0;estimated_art_coverage_percent;;19.0;25.0;22.0;good;art_coverage_by_country_clean.csv;2025-06-30 12:28:07
545;12;Bangladesh;South-East Asia;2;ART Coverage;2023;14000.0;estimated_living_with_hiv;;12000.0;16000.0;14000.0;good;art_coverage_by_country_clean.csv;2025-06-30 12:28:07
544;12;Bangladesh;South-East Asia;2;ART Coverage;2023;3000.0;reported_receiving_art;;;;;good;art_coverage_by_country_clean.csv;2025-06-30 12:28:07
2926;12;Bangladesh;South-East Asia;6;ART Pediatric Coverage;2023;33.0;estimated_children_art_coverage_percent;;28.0;38.0;33.0;good;art_pediatric_coverage_by_country_clean.csv;2025-06-30 12:28:07
2925;12;Bangladesh;South-East Asia;6;ART Pediatric Coverage;2023;500.0;estimated_children_needing_art;;500.0;500.0;500.0;good;art_pediatric_coverage_by_country_clean.csv;2025-06-30 12:28:07
2924;12;Bangladesh;South-East Asia;6;ART Pediatric Coverage;2023;130.0;reported_children_receiving_art;;;;;good;art_pediatric_coverage_by_country_clean.csv;2025-06-30 12:28:07
2732;12;Bangladesh;South-East Asia;5;HIV Cases Adults 15-49;2000;0.1;count;;0.1;0.1;0.1;good;no_of_cases_adults_15_to_49_by_country_clean.csv;2025-06-30 12:28:07
2562;12;Bangladesh;South-East Asia;5;HIV Cases Adults 15-49;2005;0.1;count;;0.1;0.1;0.1;good;no_of_cases_adults_15_to_49_by_country_clean.csv;2025-06-30 12:28:07
2392;12;Bangladesh;South-East Asia;5;HIV Cases Adults 15-49;2010;0.1;count;;0.1;0.1;0.1;good;no_of_cases_adults_15_to_49_by_country_clean.csv;2025-06-30 12:28:07
2222;12;Bangladesh;South-East Asia;5;HIV Cases Adults 15-49;2018;0.1;count;;0.1;0.1;0.1;good;no_of_cases_adults_15_to_49_by_country_clean.csv;2025-06-30 12:28:07
2052;12;Bangladesh;South-East Asia;4;HIV-related Deaths;2000;100.0;count;;100.0;100.0;100.0;good;no_of_deaths_by_country_clean.csv;2025-06-30 12:28:07
1882;12;Bangladesh;South-East Asia;4;HIV-related Deaths;2010;500.0;count;;500.0;500.0;500.0;good;no_of_deaths_by_country_clean.csv;2025-06-30 12:28:07
1712;12;Bangladesh;South-East Asia;4;HIV-related Deaths;2018;580.0;count;;500.0;680.0;580.0;good;no_of_deaths_by_country_clean.csv;2025-06-30 12:28:07
1542;12;Bangladesh;South-East Asia;3;People Living with HIV;2000;940.0;count;;800.0;1100.0;940.0;good;no_of_people_living_with_hiv_by_country_clean.csv;2025-06-30 12:28:07
1372;12;Bangladesh;South-East Asia;3;People Living with HIV;2005;4000.0;count;;3500.0;4600.0;4000.0;good;no_of_people_living_with_hiv_by_country_clean.csv;2025-06-30 12:28:07
1202;12;Bangladesh;South-East Asia;3;People Living with HIV;2010;7700.0;count;;6600.0;8800.0;7700.0;good;no_of_people_living_with_hiv_by_country_clean.csv;2025-06-30 12:28:07
1032;12;Bangladesh;South-East Asia;3;People Living with HIV;2018;14000.0;count;;12000.0;16000.0;14000.0;good;no_of_people_living_with_hiv_by_country_clean.csv;2025-06-30 12:28:07
35;12;Bangladesh;South-East Asia;1;Prevention of Mother-to-Child Transmission;2023;200.0;needing_antiretrovirals;;200.0;200.0;200.0;good;prevention_of_mother_to_child_transmission_by_country_clean.csv;2025-06-30 12:28:07
36;12;Bangladesh;South-East Asia;1;Prevention of Mother-to-Child Transmission;2023;28.0;percentage_received;;24.0;33.0;28.0;good;prevention_of_mother_to_child_transmission_by_country_clean.csv;2025-06-30 12:28:07
34;12;Bangladesh;South-East Asia;1;Prevention of Mother-to-Child Transmission;2023;40.0;received_antiretrovirals;;;;;good;prevention_of_mother_to_child_transmission_by_country_clean.csv;2025-06-30 12:28:07
549;13;Barbados;Americas;2;ART Coverage;2023;50.0;estimated_art_coverage_percent;;44.0;57.0;50.0;good;art_coverage_by_country_clean.csv;2025-06-30 12:28:07
548;13;Barbados;Americas;2;ART Coverage;2023;3000.0;estimated_living_with_hiv;;2700.0;3400.0;3000.0;good;art_coverage_by_country_clean.csv;2025-06-30 12:28:07
547;13;Barbados;Americas;2;ART Coverage;2023;1500.0;reported_receiving_art;;;;;good;art_coverage_by_country_clean.csv;2025-06-30 12:28:07
2929;13;Barbados;Americas;6;ART Pediatric Coverage;2023;;estimated_children_art_coverage_percent;Nodata                                    ;;;;good;art_pediatric_coverage_by_country_clean.csv;2025-06-30 12:28:07
2928;13;Barbados;Americas;6;ART Pediatric Coverage;2023;;estimated_children_needing_art;Nodata                                                        ;;;;good;art_pediatric_coverage_by_country_clean.csv;2025-06-30 12:28:07
2927;13;Barbados;Americas;6;ART Pediatric Coverage;2023;;reported_children_receiving_art;No data                                   ;;;;good;art_pediatric_coverage_by_country_clean.csv;2025-06-30 12:28:07
2733;13;Barbados;Americas;5;HIV Cases Adults 15-49;2000;0.7;count;;0.6;0.8;0.7;good;no_of_cases_adults_15_to_49_by_country_clean.csv;2025-06-30 12:28:07
2563;13;Barbados;Americas;5;HIV Cases Adults 15-49;2005;1.0;count;;0.9;1.1;1.0;good;no_of_cases_adults_15_to_49_by_country_clean.csv;2025-06-30 12:28:07
2393;13;Barbados;Americas;5;HIV Cases Adults 15-49;2010;1.3;count;;1.2;1.4;1.3;good;no_of_cases_adults_15_to_49_by_country_clean.csv;2025-06-30 12:28:07
2223;13;Barbados;Americas;5;HIV Cases Adults 15-49;2018;1.5;count;;1.3;1.7;1.5;good;no_of_cases_adults_15_to_49_by_country_clean.csv;2025-06-30 12:28:07
2053;13;Barbados;Americas;4;HIV-related Deaths;2000;100.0;count;;100.0;100.0;100.0;good;no_of_deaths_by_country_clean.csv;2025-06-30 12:28:07
1883;13;Barbados;Americas;4;HIV-related Deaths;2010;100.0;count;;100.0;100.0;100.0;good;no_of_deaths_by_country_clean.csv;2025-06-30 12:28:07
1713;13;Barbados;Americas;4;HIV-related Deaths;2018;100.0;count;;100.0;100.0;100.0;good;no_of_deaths_by_country_clean.csv;2025-06-30 12:28:07
1543;13;Barbados;Americas;3;People Living with HIV;2000;1100.0;count;;1000.0;1300.0;1100.0;good;no_of_people_living_with_hiv_by_country_clean.csv;2025-06-30 12:28:07
1373;13;Barbados;Americas;3;People Living with HIV;2005;1700.0;count;;1500.0;1900.0;1700.0;good;no_of_people_living_with_hiv_by_country_clean.csv;2025-06-30 12:28:07
1203;13;Barbados;Americas;3;People Living with HIV;2010;2300.0;count;;2100.0;2600.0;2300.0;good;no_of_people_living_with_hiv_by_country_clean.csv;2025-06-30 12:28:07
1033;13;Barbados;Americas;3;People Living with HIV;2018;3000.0;count;;2700.0;3400.0;3000.0;good;no_of_people_living_with_hiv_by_country_clean.csv;2025-06-30 12:28:07
38;13;Barbados;Americas;1;Prevention of Mother-to-Child Transmission;2023;;needing_antiretrovirals;Nodata                  ;;;;good;prevention_of_mother_to_child_transmission_by_country_clean.csv;2025-06-30 12:28:07
39;13;Barbados;Americas;1;Prevention of Mother-to-Child Transmission;2023;;percentage_received;Nodata              ;;;;good;prevention_of_mother_to_child_transmission_by_country_clean.csv;2025-06-30 12:28:07
37;13;Barbados;Americas;1;Prevention of Mother-to-Child Transmission;2023;20.0;received_antiretrovirals;;;;;good;prevention_of_mother_to_child_transmission_by_country_clean.csv;2025-06-30 12:28:07
552;14;Belarus;Europe;2;ART Coverage;2023;59.0;estimated_art_coverage_percent;;48.0;75.0;59.0;good;art_coverage_by_country_clean.csv;2025-06-30 12:28:07
551;14;Belarus;Europe;2;ART Coverage;2023;27000.0;estimated_living_with_hiv;;22000.0;34000.0;27000.0;good;art_coverage_by_country_clean.csv;2025-06-30 12:28:07
